experiment_id,generation,population_size,fitness_mean,fitness_std,fitness_median,fitness_min,fitness_max,best_individual_id,tournament_of_champions
2,11,18,0.9448658103399075,0.008451502466476512,0.9439569049118884,0.9328604003040284,0.9747250515075012,"{'generation': 11, 'fitness': 0.9530938123752495, 'individual': [3, 34, 8, 8, 3, 639, 8, 8], 'champion': False, 'train_loss': 0.2184469097852707, 'test_loss': 0.13398829340934754, 'precision': 0.9794871794871794, 'recall': 0.9280855199222546, 'f1': 0.9530938123752495, 'accuracy': 0.9373333333333334}",False
2,12,15,0.9158601294795801,0.12420999295863513,0.9447451882444171,0.3750985027580772,0.9532619279454723,"{'generation': 12, 'fitness': 0.9532619279454723, 'individual': [3, 34, 8, 8, 3, 399, 8, 8], 'champion': False, 'train_loss': 0.1695526964267095, 'test_loss': 0.1121516150633494, 'precision': 0.9839195979899498, 'recall': 0.9244570349386213, 'f1': 0.9532619279454723, 'accuracy': 0.936}",False
2,13,11,0.9463951954722303,0.005319283859174952,0.9467662352294238,0.9327603640040445,0.9532898041185334,"{'generation': 13, 'fitness': 0.9532898041185334, 'individual': [3, 30, 8, 8, 3, 239, 8, 8], 'champion': False, 'train_loss': 0.179773158232371, 'test_loss': 0.10955868663390478, 'precision': 0.9808785529715762, 'recall': 0.9272105520273571, 'f1': 0.9532898041185334, 'accuracy': 0.938}",False
2,14,15,0.944390174869849,0.005762251362857324,0.9461364081399027,0.9307291666666667,0.9532898041185334,"{'generation': 14, 'fitness': 0.9516654144753318, 'individual': [3, 30, 8, 8, 3, 1169, 8, 8], 'champion': False, 'train_loss': 0.17569240101178488, 'test_loss': 0.1181633107662201, 'precision': 0.9748589020010262, 'recall': 0.9295499021526419, 'f1': 0.9516654144753318, 'accuracy': 0.9356666666666666}",False
2,15,16,0.9252615806588509,0.09106801009444296,0.9459993026869618,0.53012912482066,0.9725825787775709,"{'generation': 15, 'fitness': 0.956390977443609, 'individual': [3, 31, 8, 8, 3, 1101, 8, 8], 'champion': False, 'train_loss': 0.19368754188219706, 'test_loss': 0.11850661306579907, 'precision': 0.9855371900826446, 'recall': 0.928919182083739, 'f1': 0.956390977443609, 'accuracy': 0.942}",True
3,0,20,0.8835471582527734,0.026141302702211607,0.8934931682862994,0.8193624557260921,0.9079584775086506,"(exp:3,gen:0,id:15), fitness:0.9079584775086506, kernels:[3, 12, 8, 8, 3, 4, 8, 8]",False
3,1,14,0.8962336244187005,0.008349271387591685,0.8977963724869942,0.8797047970479704,0.9082191780821918,"(exp:3,gen:1,id:6), fitness:0.9082191780821918, kernels:[3, 13, 8, 8, 3, 7, 8, 8]",False
3,2,16,0.8851992165551247,0.04308700840115778,0.893508151144937,0.7212837837837838,0.9103448275862069,"(exp:3,gen:2,id:13), fitness:0.9103448275862069, kernels:[3, 11, 8, 8, 3, 1, 8, 8]",False
3,3,16,0.8979307482663312,0.01417800655071639,0.9028896119946377,0.861132660977502,0.9158751696065129,"(exp:3,gen:3,id:0), fitness:0.9158751696065129, kernels:[3, 7, 8, 8, 3, 6, 8, 8]",False
3,4,15,0.8862030502506363,0.02359304665593197,0.89426399447132,0.8133748055987559,0.904071773636991,"(exp:3,gen:4,id:10), fitness:0.904071773636991, kernels:[3, 15, 8, 8, 3, 14, 8, 8]",False
3,5,16,0.889805524980928,0.013832645587488502,0.8913827523120887,0.8603603603603603,0.9152086137281292,"(exp:3,gen:5,id:2), fitness:0.9239951436965367, kernels:[3, 6, 8, 8, 3, 13, 8, 8]",True
3,6,10,0.8978537919292051,0.009852697221551911,0.8995880042157709,0.8811387900355871,0.9110320284697508,"(exp:3,gen:6,id:1), fitness:0.9110320284697508, kernels:[3, 7, 8, 8, 3, 15, 8, 8]",False
3,7,16,0.8897506145602395,0.024280295345179188,0.8987952737859362,0.8313908313908314,0.9153737658674189,"(exp:3,gen:7,id:10), fitness:0.9153737658674189, kernels:[3, 7, 8, 8, 3, 9, 8, 8]",False
3,8,18,0.8843228975232031,0.034664451957938484,0.8947698135198136,0.776778413736713,0.9143994691439947,"(exp:3,gen:8,id:1), fitness:0.9143994691439947, kernels:[3, 5, 8, 8, 3, 10, 8, 8]",False
3,9,15,0.892206362030728,0.01513701605421286,0.8941009239516702,0.844106463878327,0.9108367626886146,"(exp:3,gen:9,id:8), fitness:0.9108367626886146, kernels:[3, 5, 8, 8, 3, 1, 8, 8]",False
3,10,18,0.8939059736882502,0.02335930794393893,0.9008281553858559,0.8076616121308858,0.9159891598915989,"(exp:3,gen:10,id:3), fitness:0.9221357472723593, kernels:[3, 7, 8, 8, 3, 15, 8, 8]",True
3,11,13,0.8864216180134955,0.0285768551250382,0.8919308357348703,0.7924836601307189,0.907058001397624,"(exp:3,gen:11,id:11), fitness:0.907058001397624, kernels:[3, 7, 8, 8, 3, 10, 8, 8]",False
3,12,14,0.8879700109917038,0.024540048709367424,0.8951110173514055,0.8032258064516129,0.9062710721510452,"(exp:3,gen:12,id:4), fitness:0.9062710721510452, kernels:[3, 6, 8, 8, 3, 8, 8, 8]",False
3,13,14,0.8940112159003891,0.011170820955712169,0.8953631244959516,0.8668683812405447,0.9124487004103967,"(exp:3,gen:13,id:2), fitness:0.9124487004103967, kernels:[3, 6, 8, 8, 3, 8, 8, 8]",False
3,14,16,0.8938931551962574,0.011192464029317778,0.8950973766357967,0.866617538688283,0.9117013639626705,"(exp:3,gen:14,id:11), fitness:0.9117013639626705, kernels:[3, 10, 8, 8, 3, 1, 8, 8]",False
3,15,14,0.8911234161832317,0.021868469556510933,0.8958491089314854,0.821939586645469,0.9177257525083612,"(exp:3,gen:15,id:2), fitness:0.9252211807577436, kernels:[3, 10, 8, 8, 3, 1, 8, 8]",True
4,0,20,0.5648485459061877,0.07251028178238665,0.563022118956836,0.30315072381493047,0.6783691959229898,"(exp:4,gen:0,id:18), fitness:0.6783691959229898, kernels:[3, 20, 8, 8, 3, 1148, 8, 8]",False
4,1,15,0.5277230945477515,0.10603309516851585,0.5577434805747739,0.3163523782718829,0.6594936708860759,"(exp:4,gen:1,id:0), fitness:0.6594936708860759, kernels:[3, 58, 8, 8, 3, 229, 8, 8]",False
4,2,17,0.5523191146755893,0.0864891152188009,0.5705765407554672,0.32857542681220264,0.6799531066822978,"(exp:4,gen:2,id:2), fitness:0.6799531066822978, kernels:[3, 20, 8, 8, 3, 1089, 8, 8]",False
4,3,11,0.6124758441930557,0.056691980299584915,0.5731912507010656,0.5443110348770727,0.6967895362663495,"(exp:4,gen:3,id:7), fitness:0.6967895362663495, kernels:[3, 58, 8, 8, 3, 196, 8, 8]",False
4,4,15,0.5684854407516489,0.11055451998997354,0.5896780786918753,0.30638778971170155,0.6816834617664493,"(exp:4,gen:4,id:11), fitness:0.6816834617664493, kernels:[3, 58, 8, 8, 3, 196, 8, 8]",False
4,5,12,0.6162066484997114,0.052217541903678534,0.6313050147870853,0.5457589285714286,0.6879387364390556,"(exp:4,gen:5,id:1), fitness:0.8170705814553065, kernels:[3, 58, 8, 8, 3, 196, 8, 8]",True
4,6,20,0.6270041626515587,0.08197957811566481,0.6470926735101656,0.3310114237949289,0.7055771725032426,"(exp:4,gen:6,id:14), fitness:0.7055771725032426, kernels:[3, 67, 8, 8, 3, 196, 8, 8]",False
4,7,14,0.6127906151393521,0.05044956533156008,0.6356308050454902,0.5326027397260275,0.6890561667631732,"(exp:4,gen:7,id:10), fitness:0.6890561667631732, kernels:[3, 56, 8, 8, 3, 690, 8, 8]",False
4,8,13,0.6501761310894444,0.04203860096230726,0.66,0.5401459854014599,0.7025392986698912,"(exp:4,gen:8,id:7), fitness:0.7025392986698912, kernels:[3, 58, 8, 8, 3, 196, 8, 8]",False
4,9,18,0.6481114400088123,0.04863270026119555,0.6586812699429585,0.5396825396825397,0.7140163419233186,"(exp:4,gen:9,id:0), fitness:0.7140163419233186, kernels:[3, 58, 8, 8, 3, 196, 8, 8]",False
4,10,14,0.6506490819696832,0.03687641835697071,0.6473578928753578,0.5856905158069884,0.7081218274111675,"(exp:4,gen:10,id:2), fitness:0.823225961250075, kernels:[3, 58, 8, 8, 3, 196, 8, 8]",True
4,11,20,0.6408766572239151,0.04607182168725674,0.6501947724868191,0.5461454940282302,0.7080103359173127,"(exp:4,gen:11,id:14), fitness:0.7080103359173127, kernels:[3, 58, 8, 8, 3, 200, 8, 8]",False
4,12,12,0.6450062080384995,0.03692658875420928,0.6501391484216521,0.5480464625131996,0.6980781153130812,"(exp:4,gen:12,id:6), fitness:0.6980781153130812, kernels:[3, 54, 8, 8, 3, 466, 8, 8]",False
4,13,20,0.6621426340166932,0.044482370278109515,0.6731029190849767,0.5192743764172335,0.7169094363521216,"(exp:4,gen:13,id:8), fitness:0.7169094363521216, kernels:[3, 54, 8, 8, 3, 466, 8, 8]",False
4,14,19,0.6033296781682848,0.10293932297057262,0.6368593238822247,0.3178621659634318,0.6867833433916717,"(exp:4,gen:14,id:18), fitness:0.6867833433916717, kernels:[3, 54, 8, 8, 3, 18, 8, 8]",False
4,15,16,0.6439668596051483,0.038132175463226115,0.6576432936508856,0.5596906718221363,0.6904913848117422,"(exp:4,gen:15,id:3), fitness:0.8023278808938611, kernels:[3, 58, 8, 8, 3, 695, 8, 8]",True
