Epoch,Train Loss,Test Loss,Precision,Recall,F1,Accuracy,Learning rate,Best F1,Time,Name
1,0.5043171317800939,0.40232500159114254,0.2938041305796136,0.9778270509977827,0.45184426229508196,0.8259879655228493,5e-05,0.5305003427004797,6.182449,"[[300, 150, 75]]"
1,0.4862758455986778,0.31224304841851624,0.5006060606060606,0.9157427937915743,0.6473354231974922,0.9268173686778338,5e-05,0.6473354231974922,6.172719,"[[300, 150, 75]]"
1,0.5481675890407294,0.7051825900643138,0.5585412667946257,0.6452328159645233,0.5987654320987654,0.9365750528541226,5e-05,0.5987654320987654,6.187852,"[[300, 150, 75]]"
1,0.5332362041804944,0.5673504719832677,0.5836298932384342,0.7272727272727273,0.6475814412635735,0.9419417791510815,5e-05,0.6475814412635735,6.185688,"[[300, 150, 75]]"
1,0.5307695234916312,0.32405955658867835,0.639261744966443,0.844789356984479,0.7277936962750716,0.953651000162628,5e-05,0.7277936962750716,6.184202,"[[300, 150, 75]]"
1,0.547606601947602,0.4852171916848451,0.6400817995910021,0.6940133037694013,0.6659574468085107,0.9489347861440884,5e-05,0.6659574468085107,6.175495,"[[300, 150, 75]]"
1,0.5367785416699611,0.3607621587743835,0.33872209391839875,0.975609756097561,0.5028571428571429,0.858513579443812,5e-05,0.5028571428571429,6.197538,"[[300, 150, 75]]"
1,0.5077788069334201,0.39848318634469015,0.30396174863387976,0.9866962305986696,0.46475195822454307,0.8333062286550659,5e-05,0.46475195822454307,6.177238,"[[300, 150, 75]]"
1,0.47379210248844994,0.4424716845472221,0.519650655021834,0.7915742793791575,0.6274165202108963,0.9310456984875589,5e-05,0.6274165202108963,6.172959,"[[300, 150, 75]]"
1,0.501651467079537,0.29808280872782955,0.46578366445916114,0.9356984478935698,0.6219602063375093,0.9165718002927306,5e-05,0.6219602063375093,6.192957,"[[300, 150, 75]]"
1,0.4959794810795062,0.3512097436405814,0.6924564796905223,0.7937915742793792,0.7396694214876033,0.9590177264595869,5e-05,0.7396694214876033,6.190948,"[[300, 150, 75]]"
