experiment_id,generation,individual_id,age,layer,model_performance
11,30,52,7,1,"{'epoch': 2, 'train_loss': 0.83, 'test_loss': 0.92, 'precision': 0.3, 'recall': 0.8, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [[665, 322, 231], [570, 383, 117], [326, 560, 663]], 'best_f1': 0.43, 'best_auc': 0.85, 'time': 39.15}"
11,30,69,9,1,"{'epoch': 2, 'train_loss': 0.88, 'test_loss': 1.0, 'precision': 0.33, 'recall': 0.74, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [[709, 737, 59]], 'best_f1': 0.45, 'best_auc': 0.83, 'time': 20.21}"
11,30,32,9,1,"{'epoch': 2, 'train_loss': 0.88, 'test_loss': 1.01, 'precision': 0.23, 'recall': 0.78, 'accuracy': 0.67, 'learning_rate': 0.0, 'branches': [[750, 322, 247], [750, 322, 231]], 'best_f1': 0.35, 'best_auc': 0.79, 'time': 23.7}"
11,30,70,9,1,"{'epoch': 2, 'train_loss': 0.83, 'test_loss': 0.74, 'precision': 0.42, 'recall': 0.73, 'accuracy': 0.85, 'learning_rate': 0.0, 'branches': [[750, 322, 231], [420, 210, 105]], 'best_f1': 0.53, 'best_auc': 0.88, 'time': 18.96}"
11,30,71,9,1,"{'epoch': 2, 'train_loss': 0.86, 'test_loss': 0.88, 'precision': 0.26, 'recall': 0.83, 'accuracy': 0.7, 'learning_rate': 0.0, 'branches': [[750, 322, 247], [750, 322, 231]], 'best_f1': 0.4, 'best_auc': 0.84, 'time': 23.63}"
11,30,72,9,1,"{'epoch': 2, 'train_loss': 0.85, 'test_loss': 0.97, 'precision': 0.32, 'recall': 0.7, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [[604, 322, 247], [750, 322, 231]], 'best_f1': 0.44, 'best_auc': 0.82, 'time': 22.65}"
11,30,73,9,1,"{'epoch': 2, 'train_loss': 0.89, 'test_loss': 1.01, 'precision': 0.21, 'recall': 0.84, 'accuracy': 0.62, 'learning_rate': 0.0, 'branches': [[750, 322, 231]], 'best_f1': 0.4, 'best_auc': 0.81, 'time': 12.38}"
11,30,74,9,1,"{'epoch': 2, 'train_loss': 0.9, 'test_loss': 1.04, 'precision': 0.23, 'recall': 0.86, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [[709, 737, 46]], 'best_f1': 0.39, 'best_auc': 0.81, 'time': 20.15}"
11,30,75,9,1,"{'epoch': 2, 'train_loss': 0.82, 'test_loss': 0.87, 'precision': 0.23, 'recall': 0.86, 'accuracy': 0.64, 'learning_rate': 0.0, 'branches': [[750, 322, 247], [750, 322, 231], [160, 80, 45]], 'best_f1': 0.43, 'best_auc': 0.84, 'time': 25.47}"
11,30,27,9,1,"{'epoch': 2, 'train_loss': 0.74, 'test_loss': 0.78, 'precision': 0.28, 'recall': 0.91, 'accuracy': 0.67, 'learning_rate': 0.0, 'branches': [[20, 11, 5]], 'best_f1': 0.5, 'best_auc': 0.88, 'time': 3.51}"
11,30,76,9,1,"{'epoch': 2, 'train_loss': 0.8, 'test_loss': 0.82, 'precision': 0.32, 'recall': 0.76, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[750, 322, 231], [160, 80, 40], [460, 230, 115]], 'best_f1': 0.45, 'best_auc': 0.85, 'time': 21.38}"
11,30,77,9,1,"{'epoch': 2, 'train_loss': 0.8, 'test_loss': 1.15, 'precision': 0.39, 'recall': 0.54, 'accuracy': 0.84, 'learning_rate': 0.0, 'branches': [[709, 737, 53], [240, 120, 72]], 'best_f1': 0.46, 'best_auc': 0.84, 'time': 24.25}"
11,30,78,9,1,"{'epoch': 2, 'train_loss': 0.86, 'test_loss': 1.43, 'precision': 0.34, 'recall': 0.62, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[709, 636, 53]], 'best_f1': 0.44, 'best_auc': 0.8, 'time': 14.59}"
11,30,79,9,1,"{'epoch': 2, 'train_loss': 0.72, 'test_loss': 0.98, 'precision': 0.56, 'recall': 0.52, 'accuracy': 0.89, 'learning_rate': 0.0, 'branches': [[17, 11, 5]], 'best_f1': 0.54, 'best_auc': 0.87, 'time': 3.41}"
11,30,80,9,1,"{'epoch': 2, 'train_loss': 0.89, 'test_loss': 1.52, 'precision': 0.24, 'recall': 0.85, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [[750, 322, 247], [750, 373, 231]], 'best_f1': 0.43, 'best_auc': 0.84, 'time': 26.99}"
11,30,31,7,2,"{'epoch': 9, 'train_loss': 0.45, 'test_loss': 0.59, 'precision': 0.39, 'recall': 0.87, 'accuracy': 0.82, 'learning_rate': 0.0, 'branches': [[24, 699, 566], [570, 383, 117], [326, 680, 510]], 'best_f1': 0.63, 'best_auc': 0.93, 'time': 517.46}"
11,30,26,12,2,"{'epoch': 9, 'train_loss': 0.55, 'test_loss': 0.96, 'precision': 0.36, 'recall': 0.85, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [[750, 382, 302], [750, 227, 285]], 'best_f1': 0.53, 'best_auc': 0.9, 'time': 350.3}"
11,30,28,11,2,"{'epoch': 2, 'train_loss': 0.88, 'test_loss': 1.4, 'precision': 0.27, 'recall': 0.67, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [[658, 724, 234]], 'best_f1': 0.47, 'best_auc': 0.79, 'time': 16.72}"
11,30,36,0,0,"{'epoch': 0, 'train_loss': 1.1, 'test_loss': 1.17, 'precision': 0.22, 'recall': 0.71, 'accuracy': 0.63, 'learning_rate': 0.0, 'branches': [[644, 259, 204]], 'best_f1': 0.34, 'best_auc': 0.73, 'time': 1.43}"
11,30,37,0,0,"{'epoch': 0, 'train_loss': 1.06, 'test_loss': 1.2, 'precision': 0.29, 'recall': 0.6, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [[320, 28], [545, 527, 597]], 'best_f1': 0.39, 'best_auc': 0.75, 'time': 2.52}"
11,30,38,0,0,"{'epoch': 0, 'train_loss': 1.14, 'test_loss': 1.11, 'precision': 0.14, 'recall': 0.99, 'accuracy': 0.25, 'learning_rate': 0.0, 'branches': [[352, 489, 726]], 'best_f1': 0.24, 'best_auc': 0.67, 'time': 2.14}"
11,30,39,0,0,"{'epoch': 0, 'train_loss': 1.09, 'test_loss': 1.05, 'precision': 0.19, 'recall': 0.65, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [[428, 389, 736], [41, 551, 571]], 'best_f1': 0.3, 'best_auc': 0.76, 'time': 3.71}"
11,30,40,0,0,"{'epoch': 0, 'train_loss': 1.03, 'test_loss': 1.2, 'precision': 0.24, 'recall': 0.83, 'accuracy': 0.62, 'learning_rate': 0.0, 'branches': [[103, 18], [161, 40]], 'best_f1': 0.37, 'best_auc': 0.76, 'time': 0.47}"
11,30,41,0,0,"{'epoch': 0, 'train_loss': 1.08, 'test_loss': 1.38, 'precision': 0.16, 'recall': 0.74, 'accuracy': 0.55, 'learning_rate': 0.0, 'branches': [[642, 494, 199], [699, 192, 543], [644, 145, 193]], 'best_f1': 0.27, 'best_auc': 0.69, 'time': 3.78}"
11,30,42,0,0,"{'epoch': 0, 'train_loss': 1.05, 'test_loss': 1.12, 'precision': 0.27, 'recall': 0.63, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [[134, 212, 272], [351, 468], [116, 699, 589]], 'best_f1': 0.38, 'best_auc': 0.77, 'time': 3.69}"
11,30,43,0,0,"{'epoch': 0, 'train_loss': 1.02, 'test_loss': 1.06, 'precision': 0.25, 'recall': 0.79, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [[484, 45, 259], [391, 379], [300, 405]], 'best_f1': 0.38, 'best_auc': 0.78, 'time': 3.1}"
11,30,44,0,0,"{'epoch': 0, 'train_loss': 1.1, 'test_loss': 1.2, 'precision': 0.39, 'recall': 0.65, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[517, 85, 637], [367, 447, 208]], 'best_f1': 0.49, 'best_auc': 0.79, 'time': 2.74}"
11,30,45,0,0,"{'epoch': 0, 'train_loss': 1.02, 'test_loss': 1.14, 'precision': 0.15, 'recall': 0.91, 'accuracy': 0.42, 'learning_rate': 0.0, 'branches': [[732, 3, 655], [31, 355, 718], [49, 690, 388]], 'best_f1': 0.26, 'best_auc': 0.72, 'time': 4.15}"
11,30,46,0,0,"{'epoch': 0, 'train_loss': 1.06, 'test_loss': 1.27, 'precision': 0.32, 'recall': 0.6, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[182, 434], [662, 449]], 'best_f1': 0.42, 'best_auc': 0.75, 'time': 2.26}"
11,30,47,0,0,"{'epoch': 0, 'train_loss': 1.1, 'test_loss': 1.88, 'precision': 0.16, 'recall': 0.99, 'accuracy': 0.27, 'learning_rate': 0.0, 'branches': [[529, 323, 444]], 'best_f1': 0.27, 'best_auc': 0.67, 'time': 1.7}"
11,30,48,0,0,"{'epoch': 0, 'train_loss': 1.03, 'test_loss': 0.94, 'precision': 0.26, 'recall': 0.72, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [[618, 607, 63], [371, 383], [4, 447]], 'best_f1': 0.39, 'best_auc': 0.79, 'time': 4.06}"
11,30,49,0,0,"{'epoch': 0, 'train_loss': 1.12, 'test_loss': 0.88, 'precision': 0.16, 'recall': 0.93, 'accuracy': 0.51, 'learning_rate': 0.0, 'branches': [[415, 317, 366], [584, 603, 355], [172, 467, 696]], 'best_f1': 0.27, 'best_auc': 0.85, 'time': 5.24}"
11,30,50,0,0,"{'epoch': 0, 'train_loss': 1.07, 'test_loss': 1.47, 'precision': 0.27, 'recall': 0.75, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [[723, 301], [285, 290, 98], [376, 23, 160]], 'best_f1': 0.39, 'best_auc': 0.78, 'time': 2.66}"
11,30,51,0,0,"{'epoch': 0, 'train_loss': 1.08, 'test_loss': 0.99, 'precision': 0.23, 'recall': 0.73, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [[590, 115, 452]], 'best_f1': 0.35, 'best_auc': 0.76, 'time': 1.21}"
11,30,52,0,0,"{'epoch': 0, 'train_loss': 0.99, 'test_loss': 1.07, 'precision': 0.13, 'recall': 0.96, 'accuracy': 0.33, 'learning_rate': 0.0, 'branches': [[243, 392], [96, 370, 379]], 'best_f1': 0.22, 'best_auc': 0.8, 'time': 1.79}"
11,30,53,0,0,"{'epoch': 0, 'train_loss': 1.12, 'test_loss': 1.17, 'precision': 0.25, 'recall': 0.55, 'accuracy': 0.72, 'learning_rate': 0.0, 'branches': [[532, 380], [660, 512, 306]], 'best_f1': 0.35, 'best_auc': 0.71, 'time': 2.59}"
11,30,54,0,0,"{'epoch': 0, 'train_loss': 1.05, 'test_loss': 1.04, 'precision': 0.25, 'recall': 0.67, 'accuracy': 0.7, 'learning_rate': 0.0, 'branches': [[211, 67], [563, 177]], 'best_f1': 0.36, 'best_auc': 0.76, 'time': 1.25}"
11,30,55,0,0,"{'epoch': 0, 'train_loss': 1.01, 'test_loss': 0.96, 'precision': 0.28, 'recall': 0.75, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [[145, 181, 745], [362, 731, 595], [683, 669]], 'best_f1': 0.41, 'best_auc': 0.8, 'time': 5.47}"
11,30,56,0,0,"{'epoch': 0, 'train_loss': 1.09, 'test_loss': 0.91, 'precision': 0.22, 'recall': 0.81, 'accuracy': 0.62, 'learning_rate': 0.0, 'branches': [[601, 138, 534], [541, 197]], 'best_f1': 0.35, 'best_auc': 0.81, 'time': 2.12}"
11,30,57,0,0,"{'epoch': 0, 'train_loss': 1.05, 'test_loss': 1.01, 'precision': 0.23, 'recall': 0.73, 'accuracy': 0.68, 'learning_rate': 0.0, 'branches': [[237, 287, 599], [596, 508, 264]], 'best_f1': 0.35, 'best_auc': 0.79, 'time': 2.96}"
11,30,58,0,0,"{'epoch': 0, 'train_loss': 1.03, 'test_loss': 1.34, 'precision': 0.16, 'recall': 0.97, 'accuracy': 0.37, 'learning_rate': 0.0, 'branches': [[573, 634], [76, 164, 548]], 'best_f1': 0.27, 'best_auc': 0.74, 'time': 2.23}"
11,30,59,0,0,"{'epoch': 0, 'train_loss': 1.09, 'test_loss': 1.05, 'precision': 0.21, 'recall': 0.83, 'accuracy': 0.59, 'learning_rate': 0.0, 'branches': [[153, 746], [485, 207, 601]], 'best_f1': 0.34, 'best_auc': 0.76, 'time': 2.58}"
11,30,60,0,0,"{'epoch': 0, 'train_loss': 1.14, 'test_loss': 2.09, 'precision': 0.27, 'recall': 0.52, 'accuracy': 0.79, 'learning_rate': 0.0, 'branches': [[616, 371, 491]], 'best_f1': 0.36, 'best_auc': 0.73, 'time': 1.89}"
11,31,5,1,0,"{'epoch': 0, 'train_loss': 0.98, 'test_loss': 1.09, 'precision': 0.23, 'recall': 0.86, 'accuracy': 0.6, 'learning_rate': 0.0, 'branches': [[532, 380], [41, 551, 571]], 'best_f1': 0.36, 'best_auc': 0.79, 'time': 2.79}"
11,31,49,1,0,"{'epoch': 0, 'train_loss': 1.12, 'test_loss': 0.88, 'precision': 0.16, 'recall': 0.93, 'accuracy': 0.51, 'learning_rate': 0.0, 'branches': [[415, 317, 366], [584, 603, 355], [172, 467, 696]], 'best_f1': 0.27, 'best_auc': 0.85, 'time': 5.24}"
11,31,54,0,0,"{'epoch': 0, 'train_loss': 1.05, 'test_loss': 1.04, 'precision': 0.25, 'recall': 0.67, 'accuracy': 0.7, 'learning_rate': 0.0, 'branches': [[211, 67], [563, 177]], 'best_f1': 0.36, 'best_auc': 0.76, 'time': 1.25}"
11,31,8,1,0,"{'epoch': 0, 'train_loss': 1.07, 'test_loss': 1.06, 'precision': 0.27, 'recall': 0.8, 'accuracy': 0.7, 'learning_rate': 0.0, 'branches': [[484, 45, 259], [435, 379], [300, 405]], 'best_f1': 0.41, 'best_auc': 0.8, 'time': 3.12}"
11,31,7,1,0,"{'epoch': 0, 'train_loss': 1.17, 'test_loss': 0.93, 'precision': 0.21, 'recall': 0.51, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [[352, 489, 726], [371, 383], [4, 447]], 'best_f1': 0.29, 'best_auc': 0.73, 'time': 4.25}"
11,31,2,1,0,"{'epoch': 0, 'train_loss': 1.12, 'test_loss': 0.99, 'precision': 0.19, 'recall': 0.72, 'accuracy': 0.63, 'learning_rate': 0.0, 'branches': [[573, 634], [367, 447, 208]], 'best_f1': 0.3, 'best_auc': 0.71, 'time': 2.9}"
11,31,36,1,0,"{'epoch': 0, 'train_loss': 1.08, 'test_loss': 1.11, 'precision': 0.29, 'recall': 0.79, 'accuracy': 0.74, 'learning_rate': 0.0, 'branches': [[415, 317, 366], [584, 669, 355], [172, 467, 696]], 'best_f1': 0.42, 'best_auc': 0.8, 'time': 5.35}"
11,31,37,1,0,"{'epoch': 0, 'train_loss': 1.1, 'test_loss': 1.29, 'precision': 0.18, 'recall': 0.92, 'accuracy': 0.43, 'learning_rate': 0.0, 'branches': [[677, 179, 634], [367, 447, 208]], 'best_f1': 0.3, 'best_auc': 0.77, 'time': 3.07}"
11,31,47,0,0,"{'epoch': 0, 'train_loss': 1.1, 'test_loss': 1.88, 'precision': 0.16, 'recall': 0.99, 'accuracy': 0.27, 'learning_rate': 0.0, 'branches': [[529, 323, 444]], 'best_f1': 0.27, 'best_auc': 0.67, 'time': 1.7}"
11,31,38,0,0,"{'epoch': 0, 'train_loss': 1.09, 'test_loss': 1.01, 'precision': 0.29, 'recall': 0.65, 'accuracy': 0.76, 'learning_rate': 0.0, 'branches': [[529, 323, 444], [500, 250, 125]], 'best_f1': 0.4, 'best_auc': 0.78, 'time': 2.55}"
11,31,39,0,0,"{'epoch': 0, 'train_loss': 1.07, 'test_loss': 0.97, 'precision': 0.29, 'recall': 0.55, 'accuracy': 0.83, 'learning_rate': 0.0, 'branches': [[448, 323, 444]], 'best_f1': 0.38, 'best_auc': 0.79, 'time': 1.64}"
11,31,36,0,0,"{'epoch': 0, 'train_loss': 1.1, 'test_loss': 1.17, 'precision': 0.22, 'recall': 0.71, 'accuracy': 0.63, 'learning_rate': 0.0, 'branches': [[644, 259, 204]], 'best_f1': 0.34, 'best_auc': 0.73, 'time': 1.43}"
11,31,44,1,0,"{'epoch': 0, 'train_loss': 1.1, 'test_loss': 1.2, 'precision': 0.39, 'recall': 0.65, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[517, 85, 637], [367, 447, 208]], 'best_f1': 0.49, 'best_auc': 0.79, 'time': 2.74}"
11,31,37,0,0,"{'epoch': 0, 'train_loss': 1.06, 'test_loss': 1.2, 'precision': 0.29, 'recall': 0.6, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [[320, 28], [545, 527, 597]], 'best_f1': 0.39, 'best_auc': 0.75, 'time': 2.52}"
11,31,60,0,0,"{'epoch': 0, 'train_loss': 1.14, 'test_loss': 2.09, 'precision': 0.27, 'recall': 0.52, 'accuracy': 0.79, 'learning_rate': 0.0, 'branches': [[616, 371, 491]], 'best_f1': 0.36, 'best_auc': 0.73, 'time': 1.89}"
11,31,11,1,0,"{'epoch': 0, 'train_loss': 1.12, 'test_loss': 0.94, 'precision': 0.18, 'recall': 0.86, 'accuracy': 0.56, 'learning_rate': 0.0, 'branches': [[642, 494, 199], [590, 115, 452], [644, 145, 193]], 'best_f1': 0.3, 'best_auc': 0.76, 'time': 3.54}"
11,31,40,1,0,"{'epoch': 0, 'train_loss': 1.03, 'test_loss': 1.12, 'precision': 0.26, 'recall': 0.72, 'accuracy': 0.72, 'learning_rate': 0.0, 'branches': [[415, 317, 366], [172, 467, 696]], 'best_f1': 0.38, 'best_auc': 0.79, 'time': 3.21}"
11,31,9,1,0,"{'epoch': 0, 'train_loss': 1.12, 'test_loss': 1.06, 'precision': 0.21, 'recall': 0.59, 'accuracy': 0.73, 'learning_rate': 0.0, 'branches': [[601, 138, 534], [541, 168], [600, 300, 150]], 'best_f1': 0.31, 'best_auc': 0.7, 'time': 2.98}"
11,31,41,0,0,"{'epoch': 0, 'train_loss': 1.11, 'test_loss': 0.95, 'precision': 0.36, 'recall': 0.65, 'accuracy': 0.79, 'learning_rate': 0.0, 'branches': [[616, 371, 397]], 'best_f1': 0.46, 'best_auc': 0.83, 'time': 1.8}"
11,31,51,1,0,"{'epoch': 0, 'train_loss': 1.08, 'test_loss': 0.99, 'precision': 0.23, 'recall': 0.73, 'accuracy': 0.66, 'learning_rate': 0.0, 'branches': [[590, 115, 452]], 'best_f1': 0.35, 'best_auc': 0.76, 'time': 1.21}"
11,31,42,1,0,"{'epoch': 0, 'train_loss': 1.15, 'test_loss': 1.11, 'precision': 0.4, 'recall': 0.49, 'accuracy': 0.83, 'learning_rate': 0.0, 'branches': [[601, 138, 534], [331, 541, 168], [600, 300, 150]], 'best_f1': 0.44, 'best_auc': 0.78, 'time': 3.88}"
11,31,43,0,0,"{'epoch': 0, 'train_loss': 0.99, 'test_loss': 1.17, 'precision': 0.39, 'recall': 0.54, 'accuracy': 0.84, 'learning_rate': 0.0, 'branches': [[644, 259, 204], [20, 10, 5]], 'best_f1': 0.45, 'best_auc': 0.82, 'time': 1.5}"
11,31,44,0,0,"{'epoch': 0, 'train_loss': 1.14, 'test_loss': 1.1, 'precision': 0.2, 'recall': 0.86, 'accuracy': 0.52, 'learning_rate': 0.0, 'branches': [[616, 298, 491]], 'best_f1': 0.33, 'best_auc': 0.77, 'time': 1.48}"
11,31,45,8,1,"{'epoch': 2, 'train_loss': 0.72, 'test_loss': 0.7, 'precision': 0.3, 'recall': 0.84, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[750, 322, 231], [20, 11, 5]], 'best_f1': 0.49, 'best_auc': 0.88, 'time': 12.95}"
11,31,69,10,1,"{'epoch': 2, 'train_loss': 0.88, 'test_loss': 1.0, 'precision': 0.33, 'recall': 0.74, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [[709, 737, 59]], 'best_f1': 0.45, 'best_auc': 0.83, 'time': 20.21}"
11,31,20,10,1,"{'epoch': 2, 'train_loss': 0.87, 'test_loss': 1.53, 'precision': 0.33, 'recall': 0.71, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[750, 322, 247], [750, 373, 199]], 'best_f1': 0.45, 'best_auc': 0.82, 'time': 26.67}"
11,31,45,10,1,"{'epoch': 2, 'train_loss': 0.85, 'test_loss': 0.9, 'precision': 0.33, 'recall': 0.66, 'accuracy': 0.8, 'learning_rate': 0.0, 'branches': [[750, 322, 247], [750, 322, 199]], 'best_f1': 0.46, 'best_auc': 0.84, 'time': 23.36}"
11,31,46,10,1,"{'epoch': 2, 'train_loss': 0.88, 'test_loss': 0.98, 'precision': 0.31, 'recall': 0.7, 'accuracy': 0.77, 'learning_rate': 0.0, 'branches': [[616, 737, 59]], 'best_f1': 0.47, 'best_auc': 0.81, 'time': 19.63}"
11,31,26,6,1,"{'epoch': 0, 'train_loss': 1.15, 'test_loss': 2.1, 'precision': 0.12, 'recall': 0.98, 'accuracy': 0.14, 'learning_rate': 0.0, 'branches': [[668, 721, 52], [570, 383, 117], [326, 680, 663]], 'best_f1': 0.21, 'best_auc': 0.6, 'time': 5.38}"
11,31,47,6,1,"{'epoch': 2, 'train_loss': 0.78, 'test_loss': 0.78, 'precision': 0.37, 'recall': 0.71, 'accuracy': 0.82, 'learning_rate': 0.0, 'branches': [[750, 721, 52], [570, 383, 117], [326, 680, 663]], 'best_f1': 0.49, 'best_auc': 0.87, 'time': 49.0}"
11,31,73,9,1,"{'epoch': 2, 'train_loss': 0.89, 'test_loss': 1.01, 'precision': 0.21, 'recall': 0.84, 'accuracy': 0.62, 'learning_rate': 0.0, 'branches': [[750, 322, 231]], 'best_f1': 0.4, 'best_auc': 0.81, 'time': 12.38}"
11,31,66,9,1,"{'epoch': 2, 'train_loss': 0.88, 'test_loss': 0.98, 'precision': 0.43, 'recall': 0.55, 'accuracy': 0.85, 'learning_rate': 0.0, 'branches': [[750, 322, 211]], 'best_f1': 0.48, 'best_auc': 0.84, 'time': 12.16}"
11,31,30,5,1,"{'epoch': 0, 'train_loss': 1.12, 'test_loss': 1.03, 'precision': 0.32, 'recall': 0.61, 'accuracy': 0.79, 'learning_rate': 0.0, 'branches': [[212, 464, 562], [570, 383, 117], [326, 680, 510]], 'best_f1': 0.42, 'best_auc': 0.77, 'time': 4.55}"
11,31,44,10,1,"{'epoch': 2, 'train_loss': 0.89, 'test_loss': 0.94, 'precision': 0.36, 'recall': 0.65, 'accuracy': 0.8, 'learning_rate': 0.0, 'branches': [[750, 322, 247]], 'best_f1': 0.46, 'best_auc': 0.82, 'time': 12.49}"
11,31,71,10,1,"{'epoch': 2, 'train_loss': 0.86, 'test_loss': 0.88, 'precision': 0.26, 'recall': 0.83, 'accuracy': 0.7, 'learning_rate': 0.0, 'branches': [[750, 322, 247], [750, 322, 231]], 'best_f1': 0.4, 'best_auc': 0.84, 'time': 23.63}"
11,31,74,10,1,"{'epoch': 2, 'train_loss': 0.9, 'test_loss': 1.04, 'precision': 0.23, 'recall': 0.86, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [[709, 737, 46]], 'best_f1': 0.39, 'best_auc': 0.81, 'time': 20.15}"
11,31,80,10,1,"{'epoch': 2, 'train_loss': 0.89, 'test_loss': 1.52, 'precision': 0.24, 'recall': 0.85, 'accuracy': 0.65, 'learning_rate': 0.0, 'branches': [[750, 322, 247], [750, 373, 231]], 'best_f1': 0.43, 'best_auc': 0.84, 'time': 26.99}"
11,31,35,10,1,"{'epoch': 2, 'train_loss': 0.88, 'test_loss': 0.91, 'precision': 0.45, 'recall': 0.56, 'accuracy': 0.86, 'learning_rate': 0.0, 'branches': [[665, 322, 231]], 'best_f1': 0.5, 'best_auc': 0.83, 'time': 11.83}"
11,31,48,10,1,"{'epoch': 2, 'train_loss': 0.89, 'test_loss': 0.99, 'precision': 0.36, 'recall': 0.57, 'accuracy': 0.83, 'learning_rate': 0.0, 'branches': [[750, 322, 247]], 'best_f1': 0.44, 'best_auc': 0.81, 'time': 12.51}"
11,31,49,8,1,"{'epoch': 2, 'train_loss': 0.89, 'test_loss': 1.07, 'precision': 0.27, 'recall': 0.75, 'accuracy': 0.72, 'learning_rate': 0.0, 'branches': [[750, 322, 231]], 'best_f1': 0.4, 'best_auc': 0.79, 'time': 12.35}"
11,31,49,6,1,"{'epoch': 2, 'train_loss': 0.81, 'test_loss': 0.9, 'precision': 0.3, 'recall': 0.75, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[668, 721, 52], [570, 383, 117], [326, 680, 750]], 'best_f1': 0.45, 'best_auc': 0.83, 'time': 49.16}"
11,31,50,6,1,"{'epoch': 2, 'train_loss': 0.81, 'test_loss': 0.94, 'precision': 0.34, 'recall': 0.79, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [[668, 721, 52], [570, 383, 117], [326, 680, 663]], 'best_f1': 0.47, 'best_auc': 0.86, 'time': 48.5}"
11,31,51,10,1,"{'epoch': 2, 'train_loss': 0.84, 'test_loss': 0.86, 'precision': 0.39, 'recall': 0.65, 'accuracy': 0.84, 'learning_rate': 0.0, 'branches': [[564, 288, 231]], 'best_f1': 0.49, 'best_auc': 0.83, 'time': 10.77}"
11,31,52,10,1,"{'epoch': 2, 'train_loss': 0.84, 'test_loss': 0.8, 'precision': 0.34, 'recall': 0.72, 'accuracy': 0.8, 'learning_rate': 0.0, 'branches': [[750, 261, 247]], 'best_f1': 0.47, 'best_auc': 0.85, 'time': 13.96}"
11,31,53,10,1,"{'epoch': 2, 'train_loss': 0.86, 'test_loss': 1.03, 'precision': 0.29, 'recall': 0.72, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[750, 363, 247]], 'best_f1': 0.42, 'best_auc': 0.82, 'time': 15.64}"
11,31,24,10,1,"{'epoch': 2, 'train_loss': 0.71, 'test_loss': 0.76, 'precision': 0.46, 'recall': 0.65, 'accuracy': 0.86, 'learning_rate': 0.0, 'branches': [[20, 11, 5]], 'best_f1': 0.54, 'best_auc': 0.89, 'time': 3.62}"
11,31,54,10,1,"{'epoch': 2, 'train_loss': 0.82, 'test_loss': 0.99, 'precision': 0.34, 'recall': 0.72, 'accuracy': 0.8, 'learning_rate': 0.0, 'branches': [[750, 261, 211], [480, 240]], 'best_f1': 0.49, 'best_auc': 0.85, 'time': 20.1}"
11,31,32,10,1,"{'epoch': 2, 'train_loss': 0.85, 'test_loss': 0.83, 'precision': 0.26, 'recall': 0.82, 'accuracy': 0.71, 'learning_rate': 0.0, 'branches': [[326, 680, 510]], 'best_f1': 0.41, 'best_auc': 0.84, 'time': 16.26}"
11,31,55,10,1,"{'epoch': 2, 'train_loss': 0.84, 'test_loss': 0.81, 'precision': 0.3, 'recall': 0.79, 'accuracy': 0.75, 'learning_rate': 0.0, 'branches': [[750, 265, 211], [560, 280, 140]], 'best_f1': 0.43, 'best_auc': 0.86, 'time': 22.34}"
11,31,31,10,1,"{'epoch': 2, 'train_loss': 0.81, 'test_loss': 0.81, 'precision': 0.33, 'recall': 0.75, 'accuracy': 0.78, 'learning_rate': 0.0, 'branches': [[668, 721, 52], [709, 737, 46], [326, 680, 663]], 'best_f1': 0.46, 'best_auc': 0.86, 'time': 54.85}"
11,31,56,10,1,"{'epoch': 2, 'train_loss': 0.84, 'test_loss': 0.87, 'precision': 0.34, 'recall': 0.73, 'accuracy': 0.81, 'learning_rate': 0.0, 'branches': [[750, 322, 247], [720, 360, 180]], 'best_f1': 0.47, 'best_auc': 0.86, 'time': 23.43}"
